_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees,corrDirection,endX1,endY1,endX1Norm,endY1Norm,endX1NormToHandle,saccLat1,endX2,endY2,endX2Norm,endY2Norm,endX2NormToHandle,saccLat2,endX3,endY3,endX3Norm,endY3Norm,endX3NormToHandle,saccLat3,file,accuracy,contrast_side,driftCorr,exp,heavySide
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,202.0,202.0,0.0,0.0,202.0,0.0,2.0,202.0,0.0,0.0,0.0,202.0,2.0,0.0,202.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,359.241700179,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,mallet,NA,NA,11.0,asymm_garage_mallet,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,36.4525052012,-36.4525052012,384.0,0.0,384.0,205.0,6.0,correction awayHandle,20.0,-215.0,0.122950819672,-3.225,-0.122950819672,90.2,-64.0,-215.0,-0.393442622951,-3.225,0.393442622951,199.7,-15.0,-172.0,-0.0922131147541,-2.58,0.0922131147541,1832.1,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,205.0,205.0,0.0,0.0,205.0,0.0,2.0,205.0,0.0,0.0,0.0,205.0,2.0,0.0,205.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,409.55010993,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,fork,NA,NA,12.0,asymm_kitchen_fork,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-32.1684136693,32.1684136693,384.0,0.0,384.0,-175.0,-6.0,correction awayHandle,101.0,174.0,0.540106951872,5.38144329897,0.540106951872,188.9,-20.0,183.0,-0.106951871658,5.65979381443,-0.106951871658,428.1,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,207.0,207.0,0.0,0.0,207.0,0.0,2.0,207.0,0.0,0.0,0.0,207.0,2.0,0.0,207.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,408.262268309,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel2,NA,NA,11.0,asymm_garage_chisel2,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-1.2057513206,1.2057513206,384.0,0.0,384.0,229.0,6.0,correction awayHandle,-9.0,-226.0,-0.0519230769231,-7.70454545455,0.0519230769231,166.9,-63.0,-219.0,-0.363461538462,-7.46590909091,0.363461538462,2084.6,27.0,-224.0,0.155769230769,-7.63636363636,-0.155769230769,2955.4,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,208.0,208.0,0.0,0.0,208.0,0.0,2.0,208.0,0.0,0.0,0.0,208.0,2.0,0.0,208.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,456.267311255,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon2,NA,NA,12.0,asymm_kitchen_spoon2,no,2.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-12.0262630064,12.0262630064,384.0,0.0,384.0,-238.0,-7.0,correction awayHandle,-50.0,246.0,-0.284090909091,5.765625,-0.284090909091,93.0,48.0,236.0,0.272727272727,5.53125,0.272727272727,174.8,-3.0,245.0,-0.0170454545455,5.7421875,-0.0170454545455,1771.1,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,216.0,216.0,0.0,0.0,216.0,0.0,2.0,216.0,0.0,0.0,0.0,216.0,2.0,0.0,216.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,412.417473853,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,knife,NA,NA,12.0,asymm_kitchen_knife,no,2.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-1.8152410452,1.8152410452,384.0,0.0,384.0,186.0,5.0,correction awayHandle,-58.0,-191.0,-0.328922495274,-8.953125,0.328922495274,92.6,60.0,-188.0,0.340264650284,-8.8125,-0.340264650284,188.9,-6.0,-175.0,-0.0340264650284,-8.203125,0.0340264650284,474.8,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,219.0,219.0,0.0,0.0,219.0,0.0,2.0,219.0,0.0,0.0,0.0,219.0,2.0,0.0,219.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,456.281272878,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon,NA,NA,12.0,asymm_kitchen_spoon,no,2.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-13.4578679943,13.4578679943,384.0,0.0,384.0,198.0,5.0,correction awayHandle,-51.0,-193.0,-0.276672694394,-7.14814814815,-0.276672694394,216.4,,,,,,,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,225.0,225.0,0.0,0.0,225.0,0.0,2.0,225.0,0.0,0.0,0.0,225.0,2.0,0.0,225.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,384.938729588,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,screwdriver,NA,NA,13.0,asymm_garage_screwdriver,no,2.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-53.8138704136,53.8138704136,384.0,0.0,384.0,-206.0,-7.0,correction towardsHandle,0.0,201.0,0.0,7.44444444444,-0,90.0,66.0,204.0,0.374291115312,7.55555555556,-0.374291115312,557.8,-52.0,195.0,-0.294896030246,7.22222222222,0.294896030246,2294.9,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,228.0,228.0,0.0,0.0,228.0,0.0,2.0,228.0,0.0,0.0,0.0,228.0,2.0,0.0,228.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,507.268457286,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel,NA,NA,13.0,asymm_garage_chisel,no,2.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,24.5764355818,-24.5764355818,384.0,0.0,384.0,174.0,5.0,correction towardsHandle,16.0,-179.0,0.0909090909091,-7.45833333333,0.0909090909091,89.1,73.0,-169.0,0.414772727273,-7.04166666667,0.414772727273,848.0,67.0,-158.0,0.380681818182,-6.58333333333,0.380681818182,2222.6,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,230.0,230.0,0.0,0.0,230.0,0.0,2.0,230.0,0.0,0.0,0.0,230.0,2.0,0.0,230.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,430.798142803,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,hammer,NA,NA,15.0,asymm_garage_hammer,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-49.2380396484,49.2380396484,384.0,0.0,384.0,-214.0,-7.0,correction awayHandle,-2.0,230.0,-0.0120724346076,3.57512953368,-0.0120724346076,94.7,73.0,231.0,0.440643863179,3.59067357513,0.440643863179,235.4,46.0,210.0,0.277665995976,3.26424870466,0.277665995976,2741.4,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,234.0,234.0,0.0,0.0,234.0,0.0,2.0,234.0,0.0,0.0,0.0,234.0,2.0,0.0,234.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,390.893924465,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,fork,NA,NA,14.0,asymm_kitchen_fork,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,32.1684136693,-32.1684136693,384.0,0.0,384.0,-206.0,-7.0,correction awayHandle,-116.0,214.0,-0.620320855615,6.61855670103,0.620320855615,93.0,21.0,212.0,0.112299465241,6.55670103093,-0.112299465241,198.8,-44.0,211.0,-0.235294117647,6.52577319588,0.235294117647,1628.6,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,239.0,239.0,0.0,0.0,239.0,0.0,2.0,239.0,0.0,0.0,0.0,239.0,2.0,0.0,239.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,422.078369694,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,paintbrush,NA,NA,14.0,asymm_garage_paintbrush,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,33.2045987775,-33.2045987775,384.0,0.0,384.0,-216.0,-7.0,correction awayHandle,11.0,202.0,0.062381852552,6.24742268041,-0.062381852552,90.4,-75.0,221.0,-0.425330812854,6.83505154639,0.425330812854,194.2,-32.0,226.0,-0.181474480151,6.98969072165,0.181474480151,1667.9,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,240.0,240.0,0.0,0.0,240.0,0.0,2.0,240.0,0.0,0.0,0.0,240.0,2.0,0.0,240.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,446.175941515,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,washingbrush,NA,NA,13.0,asymm_kitchen_washingbrush,no,2.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,30.890600737,-30.890600737,384.0,0.0,384.0,-216.0,-7.0,correction awayHandle,27.0,201.0,0.153119092628,4.63846153846,-0.153119092628,213.4,-58.0,205.0,-0.328922495274,4.73076923077,0.328922495274,334.1,,,,,,,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,247.0,247.0,0.0,0.0,247.0,0.0,2.0,247.0,0.0,0.0,0.0,247.0,2.0,0.0,247.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,429.219350799,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon2,NA,NA,14.0,asymm_kitchen_spoon2,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,12.0262630064,-12.0262630064,384.0,0.0,384.0,188.0,5.0,correction awayHandle,32.0,-186.0,0.181818181818,-4.359375,-0.181818181818,91.2,-47.0,-173.0,-0.267045454545,-4.0546875,0.267045454545,172.2,80.0,-179.0,0.454545454545,-4.1953125,-0.454545454545,1880.1,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,250.0,250.0,0.0,0.0,250.0,0.0,2.0,250.0,0.0,0.0,0.0,250.0,2.0,0.0,250.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,371.144659734,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon,NA,NA,14.0,asymm_kitchen_spoon,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,13.4578679943,-13.4578679943,384.0,0.0,384.0,-186.0,-6.0,correction awayHandle,47.0,191.0,0.254972875226,7.07407407407,-0.254972875226,219.2,,,,,,,,,,,,,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,257.0,257.0,0.0,0.0,257.0,0.0,2.0,257.0,0.0,0.0,0.0,257.0,2.0,0.0,257.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,300.80942728,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,wrench,NA,NA,14.0,asymm_garage_wrench,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-21.1258078553,21.1258078553,384.0,0.0,384.0,190.0,5.0,correction awayHandle,-35.0,-199.0,-0.198863636364,-6.21875,-0.198863636364,91.8,67.0,-174.0,0.380681818182,-5.4375,0.380681818182,187.8,9.0,-195.0,0.0511363636364,-6.09375,0.0511363636364,2064.7,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,258.0,258.0,0.0,0.0,258.0,0.0,2.0,258.0,0.0,0.0,0.0,258.0,2.0,0.0,258.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,430.14823799,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,peeler,NA,NA,15.0,asymm_kitchen_peeler,no,5.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-0.7641027481,0.7641027481,384.0,0.0,384.0,197.0,5.0,correction awayHandle,10.0,-194.0,0.0691244239631,-8.81818181818,0.0691244239631,157.7,-42.0,-197.0,-0.290322580645,-8.95454545455,-0.290322580645,550.4,68.0,-195.0,0.470046082949,-8.86363636364,0.470046082949,2054.2,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,259.0,259.0,0.0,0.0,259.0,0.0,2.0,259.0,0.0,0.0,0.0,259.0,2.0,0.0,259.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,424.043980975,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel,NA,NA,15.0,asymm_garage_chisel,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-24.5764355818,24.5764355818,384.0,0.0,384.0,217.0,6.0,correction towardsHandle,-10.0,-230.0,-0.0568181818182,-9.58333333333,0.0568181818182,151.9,-55.0,-201.0,-0.3125,-8.375,0.3125,3106.9,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,264.0,264.0,0.0,0.0,264.0,0.0,2.0,264.0,0.0,0.0,0.0,264.0,2.0,0.0,264.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,409.361044666,psycho,bouton 1,bouton 2,French,black,32.0,A,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,hammer,NA,NA,17.0,asymm_garage_hammer,no,5.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,49.2380396484,-49.2380396484,384.0,0.0,384.0,213.0,6.0,correction awayHandle,11.0,-202.0,0.0663983903421,-3.13989637306,-0.0663983903421,90.6,-85.0,-204.0,-0.513078470825,-3.17098445596,0.513078470825,221.8,-37.0,-205.0,-0.223340040241,-3.18652849741,0.223340040241,1837.5,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,265.0,265.0,0.0,0.0,265.0,0.0,2.0,265.0,0.0,0.0,0.0,265.0,2.0,0.0,265.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,443.220339138,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel2,NA,NA,15.0,asymm_garage_chisel2,no,5.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,1.2057513206,-1.2057513206,384.0,0.0,384.0,203.0,5.0,correction awayHandle,22.0,-206.0,0.126923076923,-7.02272727273,0.126923076923,166.4,58.0,-192.0,0.334615384615,-6.54545454545,0.334615384615,1719.3,-50.0,-215.0,-0.288461538462,-7.32954545455,-0.288461538462,2142.9,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,1.0,0.0,0.0,2.0,2.0,266.0,266.0,0.0,0.0,266.0,0.0,2.0,266.0,0.0,0.0,0.0,266.0,2.0,0.0,266.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,417.438367068,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,sharpeningsteel,NA,NA,14.0,asymm_kitchen_sharpeningsteel,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,21.7534568235,-21.7534568235,384.0,0.0,384.0,-190.0,-6.0,correction towardsHandle,38.0,186.0,0.209558823529,7.75,0.209558823529,89.5,-59.0,195.0,-0.325367647059,8.125,-0.325367647059,218.2,-23.0,198.0,-0.126838235294,8.25,-0.126838235294,1881.7,simulation,1.0,control,True,004C,right__
